EmployeeID,Age,Attrition,BusinessTravel,Department,DistanceFromHome,Education,EducationField,EnvironmentSatisfaction,Gender,JobInvolvement,JobLevel,JobRole,JobSatisfaction,MaritalStatus,MonthlyIncome,NumCompaniesWorkedPrevious,OverTime,PercentSalaryHike,PerformanceRating,RelationshipSatisfaction,Shift,TotalWorkingYears,TrainingTimesLastYear,WorkLifeBalance,YearsAtCompany,YearsInCurrentRole,YearsSinceLastPromotion,YearsWithCurrManager,OverTime_encoded,AgeGroup
1819484,51,No,Travel_Rarely,Neurology,7,4,Medical,2,Male,2,2,Therapist,3,Married,64386,2,No,17,3,3,0,10,2,3,1,0,0,0,0,46-55
1172011,58,No,Travel_Rarely,Maternity,9,3,Medical,2,Female,2,1,Other,2,Married,35133,4,Yes,20,4,2,1,9,3,2,1,0,0,0,1,56-65
1562685,40,No,Travel_Rarely,Cardiology,4,4,Marketing,3,Male,2,3,Nurse,4,Married,113978,7,No,11,3,1,1,15,2,2,12,11,2,11,0,36-45
1404919,34,No,Travel_Frequently,Cardiology,2,4,Marketing,3,Female,3,1,Other,3,Married,23426,6,No,18,3,4,1,6,3,3,4,3,1,2,0,26-35
1751538,22,No,Travel_Rarely,Maternity,19,1,Medical,3,Male,3,1,Other,4,Married,24392,1,No,24,4,1,2,2,6,3,2,2,2,2,0,18-25
1883822,27,No,Non-Travel,Maternity,9,3,Medical,4,Male,3,1,Other,2,Divorced,21252,6,No,18,3,4,1,6,1,1,2,2,2,2,0,26-35
1460812,28,No,Travel_Rarely,Maternity,21,3,Medical,3,Male,3,1,Other,4,Married,28487,1,No,11,3,3,1,5,2,1,5,2,0,2,0,26-35
1303708,57,No,Travel_Rarely,Maternity,24,2,Life Sciences,3,Male,4,3,Nurse,4,Divorced,99110,3,Yes,16,3,2,1,12,2,1,5,3,1,4,1,56-65
1224013,27,Yes,Non-Travel,Maternity,3,3,Medical,3,Male,2,1,Other,3,Divorced,26943,1,Yes,15,3,4,1,1,2,2,1,1,0,1,1,26-35
1495862,50,No,Travel_Rarely,Neurology,11,3,Life Sciences,3,Female,3,5,Other,2,Single,209223,3,No,15,3,2,0,21,5,3,5,4,4,4,0,46-55
1379450,41,No,Travel_Rarely,Maternity,14,3,Life Sciences,1,Male,3,1,Other,3,Divorced,25736,4,No,12,3,1,1,13,2,3,9,8,1,8,0,36-45
1138977,30,No,Travel_Rarely,Cardiology,5,3,Life Sciences,2,Female,3,3,Nurse,4,Married,98900,2,No,12,3,3,1,12,2,3,10,9,7,4,0,26-35
1726077,38,No,Travel_Rarely,Cardiology,1,4,Life Sciences,1,Female,2,2,Nurse,4,Single,91203,4,No,22,4,3,0,12,2,4,8,3,0,7,0,36-45
1101855,32,No,Travel_Rarely,Maternity,6,5,Life Sciences,3,Male,3,1,Other,3,Single,31899,3,No,20,4,1,0,8,2,3,5,4,1,4,0,26-35
1715001,27,No,Travel_Rarely,Maternity,17,3,Technical Degree,3,Male,3,1,Other,2,Married,32109,0,Yes,16,3,4,1,6,3,2,5,2,1,1,1,26-35
1820041,19,Yes,Travel_Frequently,Cardiology,1,1,Technical Degree,3,Female,1,1,Other,1,Single,24413,0,No,21,4,1,0,1,5,4,0,0,0,0,0,18-25
1540435,36,No,Travel_Frequently,Maternity,3,2,Medical,4,Male,3,1,Nurse,2,Single,21924,4,No,12,3,3,0,13,3,2,8,7,7,2,0,36-45
1340085,30,No,Non-Travel,Maternity,9,3,Medical,3,Male,3,2,Nurse,1,Divorced,32256,1,No,11,3,3,2,12,4,3,12,9,6,10,0,26-35
1319352,45,No,Travel_Rarely,Cardiology,4,2,Life Sciences,3,Female,3,2,Nurse,1,Divorced,52563,4,Yes,11,3,1,1,9,3,4,5,4,0,3,1,36-45
1722423,56,No,Travel_Rarely,Maternity,8,3,Life Sciences,3,Female,3,1,Other,1,Divorced,44699,4,Yes,18,3,3,1,19,3,3,2,2,2,2,1,56-65
1853558,33,No,Travel_Rarely,Maternity,2,3,Life Sciences,3,Male,3,1,Other,4,Single,26250,0,No,14,3,1,0,4,2,4,3,1,0,2,0,26-35
1517594,19,Yes,Travel_Rarely,Maternity,2,3,Life Sciences,2,Male,2,1,Nurse,4,Single,11571,1,No,22,4,3,0,1,3,2,1,0,0,0,0,18-25
1700841,46,No,Travel_Rarely,Cardiology,1,2,Marketing,2,Female,3,3,Nurse,1,Divorced,109757,1,No,25,4,3,3,24,2,3,24,13,15,7,0,46-55
1665761,38,No,Travel_Rarely,Maternity,9,2,Life Sciences,3,Female,3,1,Nurse,4,Single,24024,1,No,12,3,3,0,2,3,3,2,2,2,1,0,36-45
1224843,31,No,Travel_Rarely,Maternity,12,1,Medical,3,Female,3,1,Other,4,Married,41255,8,Yes,23,4,3,1,7,0,3,4,2,0,2,1,26-35
1739412,34,No,Travel_Rarely,Maternity,27,2,Medical,4,Female,3,1,Other,2,Single,24266,2,No,15,3,4,0,9,3,3,3,2,1,2,0,26-35
1190255,41,Yes,Travel_Rarely,Cardiology,20,2,Marketing,2,Female,3,1,Other,2,Single,32970,1,Yes,22,4,4,0,4,5,2,4,3,0,2,1,36-45
1820323,50,No,Travel_Rarely,Maternity,1,3,Medical,3,Male,2,1,Nurse,3,Married,38745,2,No,15,3,4,1,5,2,2,3,2,0,2,0,46-55
1477195,53,No,Travel_Rarely,Maternity,13,2,Medical,4,Female,4,2,Therapist,1,Divorced,46725,1,No,11,3,3,2,5,3,3,4,2,1,3,0,46-55
1383313,33,No,Travel_Rarely,Maternity,14,3,Medical,4,Female,3,1,Other,2,Married,28938,1,No,13,3,4,1,8,5,3,8,7,1,6,0,26-35
1385477,40,No,Travel_Rarely,Neurology,4,1,Medical,4,Female,3,5,Other,3,Married,199847,1,No,14,3,2,1,21,2,3,20,8,9,9,0,36-45
1060337,55,No,Travel_Rarely,Neurology,14,4,Medical,3,Male,4,5,Other,2,Single,196581,8,No,11,3,4,0,36,3,3,24,15,2,15,0,46-55
1180048,34,No,Travel_Frequently,Neurology,2,1,Life Sciences,4,Male,2,2,Therapist,3,Married,100244,1,No,17,3,3,0,10,2,2,10,9,1,9,0,26-35
1730525,51,No,Travel_Rarely,Maternity,3,3,Medical,4,Female,3,4,Nurse,2,Single,144207,3,No,18,3,3,0,21,6,3,7,7,1,0,0,46-55
1173311,52,No,Travel_Rarely,Neurology,1,4,Life Sciences,3,Male,2,5,Other,3,Married,209990,0,No,14,3,1,1,34,5,3,33,18,11,9,0,46-55
1155351,27,No,Travel_Rarely,Maternity,9,3,Medical,4,Female,3,1,Other,2,Single,23930,1,No,16,3,4,0,7,2,2,7,7,0,3,0,26-35
1409777,35,Yes,Travel_Rarely,Maternity,23,2,Life Sciences,2,Male,2,2,Therapist,3,Married,62118,3,Yes,13,3,1,0,8,1,3,1,0,0,1,1,26-35
1175384,43,No,Non-Travel,Maternity,7,3,Medical,4,Male,4,1,Other,4,Divorced,21935,4,No,14,3,4,3,7,3,4,5,4,2,2,0,36-45
1447981,45,No,Non-Travel,Neurology,2,2,Medical,1,Male,2,4,Other,4,Married,176316,9,No,23,4,4,1,22,1,3,20,8,11,8,0,36-45
1643490,37,No,Travel_Rarely,Maternity,21,3,Life Sciences,2,Male,4,1,Other,1,Married,37422,1,Yes,12,3,1,1,8,3,2,8,7,1,7,1,36-45
1132287,35,No,Travel_Frequently,Maternity,2,3,Medical,2,Female,3,2,Nurse,2,Single,46463,5,No,11,3,4,0,10,5,3,6,2,1,2,0,26-35
1238447,42,No,Non-Travel,Maternity,21,2,Medical,3,Female,3,2,Therapist,3,Divorced,55283,2,No,16,3,2,1,11,5,3,5,3,0,2,0,36-45
1314186,38,No,Travel_Rarely,Neurology,2,4,Life Sciences,4,Male,3,2,Therapist,3,Married,68807,9,No,14,3,2,0,14,3,3,1,0,0,0,0,36-45
1416095,38,No,Travel_Rarely,Maternity,29,3,Technical Degree,4,Male,3,2,Therapist,4,Married,65741,3,No,18,3,1,1,9,3,1,7,7,1,7,0,36-45
1572943,27,No,Travel_Frequently,Neurology,1,1,Technical Degree,3,Male,2,2,Therapist,1,Married,45129,5,No,19,3,3,1,6,1,3,2,2,2,0,0,26-35
1285655,49,No,Non-Travel,Maternity,18,4,Life Sciences,4,Male,3,2,Therapist,4,Divorced,71442,1,Yes,15,3,1,2,7,0,3,7,7,1,7,1,46-55
1620253,34,No,Travel_Frequently,Maternity,10,4,Medical,4,Male,3,1,Other,3,Divorced,40058,1,Yes,17,3,4,1,5,4,4,5,3,2,0,1,26-35
1224749,40,No,Travel_Rarely,Maternity,19,2,Medical,3,Male,3,2,Nurse,4,Married,28781,8,Yes,15,3,3,1,15,2,4,7,2,3,7,1,36-45
1056367,38,Yes,Travel_Rarely,Maternity,29,1,Medical,2,Male,3,2,Nurse,1,Married,70067,7,Yes,19,3,2,0,17,2,3,1,0,0,0,1,36-45
1446715,29,No,Travel_Rarely,Cardiology,27,3,Marketing,2,Female,3,3,Nurse,4,Married,80210,1,No,22,4,4,3,10,3,2,10,4,1,9,0,26-35
1872375,22,No,Travel_Rarely,Maternity,5,3,Life Sciences,4,Male,4,1,Other,2,Divorced,24444,1,Yes,16,3,1,1,4,2,2,4,2,2,2,1,18-25
1251693,36,No,Travel_Frequently,Maternity,18,1,Medical,2,Female,3,1,Nurse,4,Single,22607,1,No,13,3,1,0,8,2,3,8,1,1,7,0,36-45
1474327,40,No,Non-Travel,Maternity,9,5,Life Sciences,4,Male,2,2,Nurse,4,Married,51198,9,No,14,3,4,1,5,5,1,3,2,0,2,0,36-45
1721417,46,No,Travel_Rarely,Maternity,1,4,Medical,4,Male,3,3,Nurse,1,Divorced,98658,7,No,16,3,3,1,17,3,3,4,2,0,3,0,46-55
1723897,32,No,Travel_Rarely,Cardiology,4,4,Medical,4,Male,1,3,Nurse,4,Married,109200,1,No,11,3,3,0,14,2,2,14,8,9,8,0,26-35
1847119,30,No,Non-Travel,Neurology,1,1,Life Sciences,3,Male,2,3,Therapist,3,Single,88977,1,No,22,4,3,0,12,2,3,11,8,5,8,0,26-35
1213142,27,No,Travel_Frequently,Cardiology,20,3,Life Sciences,4,Female,3,2,Nurse,3,Single,104801,1,No,14,3,4,0,7,2,3,7,7,0,7,0,26-35
1155192,51,No,Travel_Rarely,Neurology,8,4,Life Sciences,2,Male,2,3,Other,2,Married,131145,5,No,16,3,4,2,16,5,1,10,9,4,7,0,46-55
1806025,30,Yes,Travel_Rarely,Maternity,3,3,Technical Degree,4,Female,3,1,Other,1,Single,27899,5,Yes,11,3,3,0,8,5,3,5,2,0,4,1,26-35
1296063,41,No,Travel_Rarely,Cardiology,6,3,Life Sciences,4,Female,3,3,Administrative,4,Single,142706,3,Yes,18,3,3,0,16,3,3,1,0,0,0,1,36-45
1502689,30,Yes,Travel_Frequently,Cardiology,26,4,Marketing,3,Female,2,2,Nurse,1,Single,70308,5,No,15,3,3,0,9,5,2,6,3,0,1,0,26-35
1849547,29,No,Travel_Rarely,Maternity,1,3,Technical Degree,3,Male,3,1,Other,3,Single,21609,0,No,14,3,4,0,7,1,2,6,2,1,5,0,26-35
1715116,45,No,Non-Travel,Cardiology,6,3,Medical,4,Female,2,3,Nurse,4,Single,93083,6,No,12,3,4,0,23,2,3,19,7,12,8,0,36-45
1088447,54,No,Travel_Rarely,Cardiology,3,3,Marketing,4,Female,3,2,Nurse,1,Married,62370,2,No,14,3,4,1,16,4,3,6,2,0,5,0,46-55
1408349,36,No,Travel_Rarely,Maternity,5,2,Life Sciences,4,Male,3,2,Nurse,2,Single,62097,8,No,16,3,4,0,16,3,4,13,11,3,7,0,36-45
1291194,33,No,Travel_Rarely,Maternity,4,4,Medical,3,Female,2,1,Other,2,Married,27531,6,No,21,4,4,0,7,3,3,3,2,1,1,0,26-35
1699240,37,No,Travel_Frequently,Neurology,11,3,Other,2,Male,3,3,Other,4,Divorced,127943,1,Yes,14,3,3,3,10,1,3,10,8,0,7,1,36-45
1059303,38,No,Travel_Rarely,Cardiology,3,3,Life Sciences,1,Male,3,3,Nurse,3,Divorced,111395,0,No,12,3,3,2,17,6,2,16,10,5,13,0,36-45
1530760,31,No,Non-Travel,Neurology,1,4,Medical,3,Male,1,2,Therapist,3,Married,45623,0,No,12,3,4,1,6,2,3,5,4,1,4,0,26-35
1187985,59,No,Travel_Rarely,Maternity,3,3,Life Sciences,3,Male,2,1,Other,4,Married,22859,3,No,17,3,1,1,7,6,3,1,0,0,0,0,56-65
1721312,37,No,Travel_Frequently,Cardiology,4,4,Marketing,1,Male,3,1,Other,4,Divorced,29327,4,No,17,3,3,1,13,2,3,9,8,5,8,0,36-45
1129392,29,No,Travel_Frequently,Cardiology,1,1,Medical,2,Female,3,3,Nurse,4,Married,83139,1,No,14,3,4,1,11,5,3,11,10,4,1,0,26-35
1278690,35,No,Travel_Frequently,Cardiology,1,3,Marketing,3,Female,3,3,Nurse,3,Single,92285,1,No,14,3,1,0,10,3,4,10,7,0,8,0,26-35
1118323,29,Yes,Travel_Rarely,Maternity,18,1,Medical,3,Male,2,1,Other,4,Single,25085,1,Yes,13,3,3,0,4,3,2,4,3,0,1,1,26-35
1709918,52,No,Travel_Rarely,Maternity,2,3,Life Sciences,3,Female,2,1,Nurse,4,Single,33726,7,No,15,3,2,0,6,3,2,2,2,2,2,0,46-55
1470356,42,No,Travel_Rarely,Neurology,4,2,Technical Degree,3,Male,3,5,Other,4,Married,201936,1,No,11,3,4,0,22,3,3,22,17,11,15,0,36-45
1128374,59,No,Travel_Rarely,Neurology,6,2,Medical,2,Male,3,1,Other,3,Married,23804,8,No,17,3,4,0,7,2,2,2,2,2,2,0,56-65
1508741,50,No,Travel_Rarely,Cardiology,1,4,Medical,4,Female,3,5,Administrative,4,Divorced,204929,3,No,11,3,3,1,32,3,2,7,0,0,6,0,46-55
1598911,33,Yes,Travel_Rarely,Maternity,14,3,Medical,3,Male,3,1,Nurse,4,Married,25578,5,Yes,13,3,3,1,8,2,1,5,4,0,4,1,26-35
1177110,43,No,Travel_Rarely,Cardiology,16,3,Marketing,4,Female,3,4,Administrative,4,Married,168672,5,Yes,22,4,3,1,22,3,3,17,13,1,9,1,36-45
1484656,33,Yes,Travel_Rarely,Maternity,2,2,Life Sciences,1,Female,3,1,Nurse,1,Married,28424,7,No,20,4,1,0,13,3,4,9,7,1,7,0,26-35
1693414,52,No,Non-Travel,Cardiology,2,4,Life Sciences,1,Male,2,5,Administrative,3,Single,200214,1,Yes,18,3,4,0,33,2,4,33,7,15,12,1,46-55
1806233,32,No,Travel_Rarely,Cardiology,4,2,Life Sciences,3,Female,3,1,Other,2,Married,41276,2,No,11,3,1,1,6,5,3,4,3,1,2,0,26-35
1127107,32,Yes,Travel_Rarely,Maternity,1,3,Life Sciences,4,Male,2,1,Nurse,3,Single,39165,0,Yes,14,3,4,0,4,2,1,3,2,1,2,1,26-35
1548210,39,No,Travel_Rarely,Maternity,1,4,Medical,3,Female,3,1,Nurse,3,Divorced,23436,7,No,14,3,3,3,7,1,3,3,2,1,2,0,36-45
1857248,32,No,Non-Travel,Cardiology,26,4,Marketing,3,Male,3,2,Nurse,4,Married,46883,0,No,18,3,1,0,4,2,3,3,2,2,2,0,26-35
1491722,41,No,Travel_Rarely,Maternity,19,2,Life Sciences,3,Male,3,2,Other,1,Divorced,32256,2,No,16,3,1,2,17,2,2,1,0,0,0,0,36-45
1548175,40,No,Travel_Rarely,Maternity,24,2,Technical Degree,1,Male,3,2,Other,4,Divorced,34850,1,No,17,3,1,2,9,3,3,9,8,4,7,0,36-45
1197716,45,No,Travel_Rarely,Neurology,1,3,Other,3,Male,4,5,Other,4,Married,201621,0,No,11,3,3,1,25,2,3,24,0,1,7,0,36-45
1275604,31,No,Travel_Frequently,Neurology,3,4,Medical,2,Male,3,3,Other,3,Divorced,143588,9,No,12,3,1,1,9,3,3,2,2,2,2,0,26-35
1632856,33,No,Travel_Rarely,Maternity,5,4,Life Sciences,3,Female,2,1,Other,4,Married,30566,1,No,13,3,3,1,2,2,2,2,2,0,2,0,26-35
1874724,34,No,Travel_Rarely,Neurology,2,4,Life Sciences,4,Male,2,2,Therapist,1,Married,62549,6,No,13,3,2,1,13,3,3,11,9,5,9,0,26-35
1133458,37,No,Travel_Rarely,Maternity,1,2,Medical,3,Female,2,1,Other,1,Married,41160,2,No,14,3,1,1,17,2,2,3,1,0,2,0,36-45
1213490,45,No,Travel_Frequently,Neurology,7,4,Life Sciences,1,Male,4,2,Therapist,3,Married,67557,4,No,17,3,4,1,9,1,3,3,2,0,2,0,36-45
1440072,37,No,Travel_Frequently,Maternity,10,3,Medical,1,Male,3,3,Therapist,3,Divorced,105504,6,No,11,3,2,2,17,5,3,1,0,0,0,0,36-45
1492815,39,No,Travel_Frequently,Maternity,2,4,Technical Degree,3,Female,3,3,Nurse,3,Single,114849,0,No,25,4,4,0,20,1,3,19,6,11,8,0,36-45
1322829,29,No,Travel_Rarely,Maternity,15,3,Life Sciences,3,Male,3,1,Other,4,Single,24570,1,No,19,3,1,0,6,1,3,6,5,1,5,0,26-35
1453272,42,No,Travel_Rarely,Maternity,17,2,Life Sciences,4,Female,4,2,Other,1,Single,68723,3,Yes,13,3,3,0,10,1,3,3,2,0,2,1,36-45
1234458,29,No,Travel_Rarely,Cardiology,20,2,Marketing,4,Male,3,2,Nurse,4,Divorced,72776,2,No,14,3,4,1,10,2,3,3,2,0,2,0,26-35
1336242,25,No,Travel_Rarely,Neurology,1,3,Life Sciences,1,Female,3,2,Therapist,3,Married,51429,0,No,12,3,4,2,5,3,3,4,2,1,2,0,18-25
1068917,42,No,Travel_Rarely,Maternity,2,3,Medical,4,Female,2,1,Nurse,1,Divorced,27227,0,Yes,11,3,3,1,10,4,3,9,6,7,8,1,36-45
1804073,40,No,Travel_Rarely,Neurology,2,2,Medical,1,Male,3,5,Other,3,Divorced,204078,0,No,19,3,4,1,22,5,3,21,7,3,9,0,36-45
1435995,51,No,Travel_Rarely,Maternity,1,3,Life Sciences,3,Male,3,1,Other,4,Married,28592,1,No,11,3,2,0,1,0,2,1,0,0,0,0,46-55
1577501,31,No,Travel_Frequently,Maternity,29,2,Medical,3,Male,2,1,Nurse,2,Single,36530,0,No,11,3,2,0,6,2,4,5,4,1,4,0,26-35
1075035,32,No,Travel_Frequently,Maternity,7,3,Life Sciences,2,Male,4,1,Nurse,2,Married,29337,1,No,20,4,3,0,5,3,1,5,1,0,3,0,26-35
1520532,38,No,Non-Travel,Cardiology,2,2,Life Sciences,4,Male,2,2,Nurse,4,Married,55115,3,No,18,3,4,1,13,0,3,8,7,7,5,0,36-45
1593179,32,No,Travel_Rarely,Maternity,2,1,Technical Degree,4,Male,2,2,Nurse,1,Single,22848,4,No,13,3,4,0,9,5,3,6,2,0,4,0,26-35
1244300,46,No,Travel_Rarely,Cardiology,2,3,Technical Degree,3,Female,1,4,Administrative,2,Married,177156,3,Yes,12,3,2,1,28,2,2,7,7,7,7,1,46-55
1622255,28,Yes,Travel_Rarely,Maternity,2,4,Life Sciences,1,Male,3,1,Nurse,3,Single,36593,2,No,11,3,3,0,5,5,1,0,0,0,0,0,26-35
1662066,29,No,Travel_Rarely,Cardiology,2,3,Medical,1,Male,2,2,Nurse,2,Married,69762,2,No,19,3,2,2,10,2,3,0,0,0,0,0,26-35
1247928,31,No,Travel_Rarely,Maternity,23,3,Medical,2,Male,2,2,Nurse,4,Married,58611,0,No,21,4,2,1,10,2,3,9,0,7,8,0,26-35
1087213,25,No,Non-Travel,Maternity,5,2,Life Sciences,2,Male,4,2,Nurse,1,Divorced,42000,1,No,12,3,4,2,6,2,3,6,3,1,5,0,18-25
1269016,45,No,Travel_Rarely,Maternity,20,2,Medical,3,Male,3,4,Nurse,4,Married,141708,0,Yes,14,3,2,0,21,2,3,20,7,4,10,1,36-45
1416436,36,No,Travel_Rarely,Maternity,6,3,Life Sciences,4,Male,3,1,Nurse,4,Married,33705,0,No,11,3,3,1,16,4,3,15,13,10,11,0,36-45
1124764,55,No,Travel_Rarely,Neurology,1,3,Medical,4,Male,3,5,Other,1,Single,199973,0,Yes,14,3,3,0,37,2,3,36,10,4,13,1,46-55
1524494,47,Yes,Non-Travel,Neurology,29,4,Life Sciences,1,Male,3,3,Other,2,Married,124415,1,Yes,12,3,4,1,10,2,2,10,7,9,9,1,46-55
1376531,28,No,Travel_Rarely,Maternity,9,3,Medical,4,Male,3,1,Other,4,Married,21735,1,No,23,4,4,1,5,3,2,5,2,0,4,0,26-35
1487080,37,No,Travel_Rarely,Cardiology,6,4,Medical,3,Male,3,2,Nurse,4,Married,68271,4,No,14,3,2,1,7,5,4,5,4,0,1,0,36-45
1836214,21,No,Travel_Rarely,Maternity,3,2,Medical,4,Male,2,1,Other,3,Single,33915,1,No,17,3,1,0,3,4,4,3,2,1,0,0,18-25
1397780,37,No,Non-Travel,Neurology,1,4,Medical,1,Female,3,3,Other,4,Divorced,142832,2,Yes,18,3,1,2,15,2,3,5,2,0,2,1,36-45
1281199,35,No,Travel_Rarely,Neurology,22,3,Life Sciences,2,Female,4,3,Other,2,Divorced,125958,7,No,18,3,2,1,10,6,2,7,7,6,2,0,26-35
1566712,38,No,Travel_Rarely,Cardiology,7,2,Medical,1,Female,4,2,Nurse,1,Divorced,58853,1,Yes,24,4,3,1,8,3,3,8,0,7,7,1,36-45
1256655,26,No,Travel_Frequently,Neurology,1,3,Life Sciences,3,Female,3,2,Therapist,2,Divorced,67169,1,No,20,4,1,1,6,6,1,6,5,1,4,0,26-35
1187620,50,No,Travel_Rarely,Neurology,4,1,Life Sciences,1,Male,3,5,Other,2,Divorced,201012,3,No,14,3,1,2,28,4,2,10,4,1,6,0,46-55
1032001,53,No,Travel_Rarely,Neurology,3,4,Medical,3,Male,3,4,Other,3,Married,184632,3,Yes,16,3,4,3,21,5,2,5,3,1,3,1,46-55
1220520,42,No,Travel_Rarely,Cardiology,1,1,Life Sciences,2,Male,3,2,Nurse,3,Married,51524,1,No,25,4,3,0,20,3,3,20,16,11,6,0,36-45
1524207,29,No,Travel_Frequently,Cardiology,2,2,Life Sciences,2,Male,3,2,Nurse,4,Single,47817,1,No,18,3,1,0,10,3,2,10,7,0,9,0,26-35
1552398,55,No,Travel_Rarely,Maternity,20,2,Technical Degree,2,Male,3,2,Nurse,4,Married,56858,3,Yes,19,3,4,1,12,4,3,10,7,0,8,1,46-55
1753629,26,No,Travel_Frequently,Maternity,11,2,Medical,1,Male,3,2,Nurse,1,Married,49781,1,Yes,13,3,3,1,5,3,3,5,3,3,3,1,26-35
1649314,37,No,Travel_Rarely,Maternity,1,3,Life Sciences,4,Female,3,1,Other,4,Single,22208,1,No,12,3,2,0,17,3,3,17,12,5,7,0,36-45
1353021,44,Yes,Travel_Frequently,Maternity,24,3,Life Sciences,4,Male,3,1,Nurse,3,Divorced,33191,3,Yes,22,4,4,1,19,0,1,1,0,0,0,1,36-45
1704408,38,No,Travel_Rarely,Maternity,23,4,Life Sciences,4,Male,3,2,Nurse,4,Divorced,60323,9,No,14,3,2,1,10,2,3,2,2,1,2,0,36-45
1031524,26,Yes,Travel_Rarely,Maternity,16,4,Medical,1,Male,3,1,Nurse,2,Divorced,24917,2,Yes,13,3,4,1,5,2,3,3,2,0,2,1,26-35
1124932,28,No,Travel_Rarely,Maternity,8,2,Life Sciences,4,Female,3,1,Other,4,Single,34755,1,No,21,4,4,0,5,3,3,5,3,0,2,0,26-35
1865139,49,No,Travel_Frequently,Neurology,10,4,Life Sciences,3,Female,3,5,Other,1,Single,195983,9,Yes,11,3,4,0,22,4,3,3,2,1,2,1,46-55
1158764,36,No,Travel_Rarely,Maternity,3,3,Technical Degree,3,Male,3,2,Other,2,Single,47093,4,No,12,3,4,0,10,2,3,8,0,7,7,0,36-45
1794901,31,No,Travel_Frequently,Cardiology,5,3,Marketing,4,Female,3,1,Other,2,Divorced,29285,1,No,11,3,3,1,2,5,2,2,2,2,2,0,26-35
1707521,26,Yes,Travel_Rarely,Cardiology,4,4,Marketing,4,Male,2,2,Nurse,4,Single,61194,1,Yes,12,3,2,0,8,0,3,8,7,7,4,1,26-35
1628660,37,No,Travel_Frequently,Maternity,9,3,Medical,2,Male,3,1,Other,4,Married,24423,1,Yes,12,3,3,3,4,3,2,4,2,1,2,1,36-45
1099592,42,No,Travel_Frequently,Cardiology,26,3,Marketing,3,Female,3,4,Nurse,2,Married,142013,5,No,14,3,4,1,23,2,4,20,4,4,8,0,36-45
1837825,18,No,Travel_Rarely,Maternity,3,3,Life Sciences,3,Male,3,1,Nurse,3,Single,14910,0,No,13,3,3,0,0,2,3,0,0,0,0,0,18-25
1284393,35,No,Travel_Rarely,Cardiology,16,3,Marketing,3,Male,3,3,Nurse,2,Married,84210,0,No,15,3,3,2,12,3,2,11,9,6,9,0,26-35
1720804,36,No,Travel_Frequently,Maternity,18,4,Life Sciences,3,Male,4,1,Nurse,4,Married,38724,4,No,18,3,4,2,4,2,3,1,0,0,0,0,36-45
1749725,51,No,Travel_Rarely,Neurology,2,3,Medical,4,Male,1,2,Therapist,2,Divorced,57561,5,No,18,3,4,1,13,3,3,4,1,1,2,0,46-55
1460737,41,No,Travel_Rarely,Cardiology,2,4,Life Sciences,4,Male,3,4,Administrative,2,Single,168158,1,No,19,3,2,0,22,2,3,22,10,0,4,0,36-45
1464566,18,Yes,Travel_Rarely,Cardiology,10,3,Medical,4,Female,2,1,Other,3,Single,12600,1,No,12,3,1,0,0,2,3,0,0,0,0,0,18-25
1608953,28,No,Travel_Rarely,Maternity,16,2,Medical,2,Male,4,2,Nurse,1,Single,59441,0,No,19,3,3,0,9,2,3,8,3,0,7,0,26-35
1162080,31,No,Travel_Rarely,Cardiology,7,3,Technical Degree,2,Male,4,2,Nurse,4,Married,72755,4,No,11,3,2,1,10,3,2,8,7,7,7,0,26-35
1317347,39,No,Travel_Rarely,Maternity,1,3,Medical,3,Male,4,3,Nurse,4,Divorced,100937,0,No,17,3,1,3,19,5,2,18,10,3,7,0,36-45
1712914,36,No,Non-Travel,Maternity,24,4,Life Sciences,2,Female,3,2,Nurse,2,Married,59577,7,No,15,3,3,1,11,3,3,9,8,0,8,0,36-45
1672940,32,No,Travel_Rarely,Cardiology,7,3,Life Sciences,4,Male,2,2,Nurse,3,Married,57582,1,No,14,3,3,1,13,3,2,13,8,4,8,0,26-35
1535275,38,No,Travel_Rarely,Maternity,25,2,Life Sciences,1,Female,2,3,Administrative,2,Married,126641,3,No,17,3,3,1,19,2,3,10,8,0,1,0,36-45
1505031,58,No,Non-Travel,Maternity,1,4,Life Sciences,4,Male,1,2,Nurse,3,Divorced,59430,2,Yes,13,3,4,1,12,2,3,5,3,1,2,1,56-65
1546688,31,No,Travel_Rarely,Maternity,5,4,Technical Degree,3,Male,3,1,Other,4,Married,50621,0,Yes,12,3,3,1,6,4,3,5,2,0,3,1,26-35
1578970,31,No,Travel_Rarely,Neurology,2,3,Human Resources,1,Male,2,2,Other,1,Married,67305,3,No,12,3,4,0,9,1,3,2,2,1,0,0,26-35
1304896,45,No,Travel_Frequently,Maternity,7,3,Life Sciences,1,Male,3,3,Nurse,1,Divorced,54705,1,No,18,3,1,1,24,2,3,24,9,9,11,0,36-45
1685562,31,No,Travel_Rarely,Maternity,2,4,Life Sciences,3,Male,3,1,Other,4,Divorced,28298,0,Yes,18,3,2,1,3,2,1,2,2,2,2,1,26-35
1172739,33,No,Travel_Frequently,Neurology,5,4,Life Sciences,4,Female,3,3,Other,2,Married,124719,6,No,11,3,2,2,12,2,3,10,6,8,8,0,26-35
1536502,39,No,Travel_Rarely,Neurology,10,1,Medical,3,Male,3,4,Other,1,Married,179214,1,Yes,14,3,4,0,21,3,3,21,9,11,10,1,36-45
